usage_id,customer_id,product_type,monthly_balance,num_products,date
9679,15660144,Checking,322.5,2,2026/05/08
9680,15618446,Loan,-3806.11,2,2026/08/16
9681,15678057,Checking,33924.29,2,2026/03/27
9682,15719856,Checking,44364.31,1,2026/02/03
9683,15636684,,35.59,3,2025/09/23
9684,15659175,Loan,169.45,2,2025/12/31
9685,15804235,Investment,89668.56,2,2026/05/20
9686,15743714,Savings,69333.56,1,2025/10/28
9687,15591169,Investment,111318.19,1,2026/04/06
9688,15683276,Credit Card,91596.94,2,2026/04/09
9689,15781347,Loan,313.66,2,2026/01/18
9690,15654296,Loan,503.88,1,2026/06/25
9691,15654959,Credit Card,101027.91,1,2026/03/27
9692,15625494,Checking,50172.67,2,2026/07/03
9693,15626143,Credit Card,331.45,2,2025/09/17
9694,15694321,Savings,461.11,2,2025/11/25
9695,15729954,Credit Card,1654.67,3,2026/05/23
9696,15683993,Investment,104484.31,2,2025/11/27
9697,15745543,Credit Card,278.14,2,2026/02/03
9698,15807568,Loan,149.09,2,2026/07/05
9699,15673074,Loan,184531.06,1,2026/08/26
9700,15628144,Loan,62367.71,1,2026/05/29
9701,15613623,Credit Card,804.85,1,2025/12/13
9702,15774536,Investment,295.68,2,2026/06/20
9703,15694395,SAVINGS,45614.18,2,2025/11/13
9704,15684248,Checking,735.97,2,2025/11/08
9705,15773221,Checking,84264.35,1,2026/08/08
9706,15776223,Credit Card,61350.29,1,2026/02/20
9707,15773868,Savings,60180.9,2,2025/09/30
9708,15668347,Credit Card,706.08,2,2025/10/19
9709,15682021,,64068.38,2,2026/02/08
9710,15600739,Loan,966.75,2,2025/11/14
9711,15671591,Investment,25043.79,4,2026/02/27
9712,15738835,Checking,50147.11,2,2026/04/25
9713,15640454,Loan,150664.38,1,2026/03/24
9714,15651802,Checking,69127.96,2,2025/11/26
9715,15625824,Credit Card,30405.94,4,2026/04/26
9716,15682369,Credit Card,173449.95,1,2025/09/03
9717,15727919,Loan,242.63,2,2026/08/06
9718,15611105,Savings,439.26,2,2025/11/17
9719,15633870,Investment,1145.59,2,2025/12/14
9720,15705707,Loan,61449.69,2,2025/11/30
9721,15754113,Investment,565.42,2,2026/02/04
9722,15676958,Savings,13211.65,1,2026/02/07
9723,15711254,Investment,-2528.69,2,2025/10/14
9724,15675963,Loan,985.37,2,2025/12/06
9725,15639415,Credit Card,87052.91,1,2026/01/01
9726,15623944,Savings,709.12,1,2025/12/16
9727,15596710,Loan,196953.47,1,2026/04/14
9728,15583137,Investment,43556.78,2,2025/10/19
9729,15749114,Loan,473.95,2,2026/01/06
9730,15753895,Savings,881.73,2,2025/11/20
9731,15570932,Investment,69738.21,2,2026/08/19
9732,15596493,Savings,628.96,2,2026/06/14
9733,15696141,Credit Card,104.67,1,2026/03/13
9734,15567839,Investment,96962.31,1,2025/09/05
9735,15667651,Credit Card,663.15,2,2026/05/05
9736,15660385,Savings,1074.71,2,2025/11/23
9737,15632503,Checking,77930.61,1,2026/02/26
9738,15778897,Investment,353.39,2,2025/10/24
9739,15685920,Credit Card,134221.12,1,2026/05/02
9740,15642870,Checking,659.91,1,2026/06/11
9741,15679284,Credit Card,102320.43,1,2026/08/20
9742,15728605,Loan,289.13,2,2026/03/23
9743,15810944,Credit Card,586.42,2,2026/08/26
9744,15607990,Loan,156422.01,1,2025/12/20
9745,15654654,Investment,25159.61,2,2026/05/02
9746,15721189,Savings,594.68,2,2026/08/11
9747,15719302,Loan,212860.34,1,2026/03/14
9748,15598275,Loan,75.47,2,2026/04/28
9749,15723858,Credit Card,954.28,2,2026/08/30
9750,15755225,Loan,86734.68,2,2026/01/05
9751,15745354,Savings,316.28,2,2025/10/22
9752,15696231,Credit Card,132825.73,1,2026/03/20
9753,15750547,Credit Card,15.83,2,2025/11/07
9754,15585280,Checking ,1.73,2,2026/02/12
9755,15667462,Investment,480.99,2,2025/11/10
9756,15630244,Checking,29064.51,2,2026/03/26
9757,15596228,Checking,953.54,2,2026/02/17
9758,15614878,Credit Card,159267.52,1,2026/01/25
9759,15705512,Checking,161255.85,1,2026/08/14
9760,15611599,Credit Card,536.77,2,2026/04/08
9761,15703437,Checking ,958.74,2,2026/07/05
9762,15801630,Loan,348.02,2,2026/03/23
9763,15766355,Checking,24162.86,3,2026/06/03
9764,15773605,Credit Card,1016.95,2,2025/10/09
9765,15576256,Checking,547.27,2,2026/02/27
9766,15751297,Loan,304.93,2,2026/05/11
9767,15664895,Loan,261.89,2,2026/08/11
9768,15620758,Loan,294.58,2,2026/06/30
9769,15609823,Investment,57992.45,2,2025/09/16
9770,15590201,Credit Card,680.11,4,2025/12/25
9771,15756056,INVESTMENT,1069.61,2,2026/07/11
9772,15707144,Credit Card,34919.01,2,2025/12/03
9773,15672397,Loan,111703.15,1,2026/01/01
9774,15762045,checking,91913.24,2,2026/03/10
9775,15714057,Checking,280.05,2,2026/03/07
9776,15713608,Credit Card,1580.76,2,2026/02/24
9777,15794849,Checking,43710.72,3,2026/05/17
9778,15642336,Savings,1665.92,2,2025/09/03
9779,15776605,Credit Card,1114.17,2,2026/07/12
9780,15628972,Savings,49071.32,3,2026/07/06
9781,15595440,Credit Card,87637.65,2,2026/03/25
9782,15785819,Credit Card,1139.66,2,2025/10/12
9783,15788118,Loan,73786.36,2,2026/07/30
9784,15749519,Savings,25428.97,3,2025/12/29
9785,15792305,Investment,22865.04,3,2025/11/12
9786,15737748,Investment,90797.53,1,2026/05/16
9787,15729836,Savings,702.74,2,2025/12/08
9788,15665283,Investment,19722.0,4,2025/09/25
9789,15722061,Loan,99116.12,2,2025/12/20
9790,15679733,Savings,62018.9,2,2026/02/04
9791,15606133,Checking ,88.44,2,2026/04/13
9792,15629744,Credit Card,920.86,2,2025/10/20
9793,15685872,Investment,97749.96,1,2026/02/23
9794,15664860,Investment,18.39,2,2026/03/18
9795,15697307,Credit Card,86.9,2,2026/08/03
9796,15735346,,125605.32,1,2025/12/04
9797,15738063,Loan,877.97,2,2026/04/08
9798,15631222,loan,90208.92,1,2025/11/19
9799,15652289,Checking,-4028.71,2,2026/01/26
9800,15637240,Checking,80913.48,2,2026/02/09
9801,15622507,Investment,64213.39,2,2026/03/20
9802,15621004,Credit Card,313.77,1,2026/08/14
9803,15758306,Credit Card,266.31,3,2026/05/07
9804,15797751,Checking,94177.79,1,2025/09/20
9805,15753337,Investment,24.78,3,2026/01/14
9806,15578648,Savings,44572.5,1,2026/04/06
9807,15679410,Checking,118983.86,1,2025/12/03
9808,15703177,Savings,84377.82,1,2025/11/25
9809,15810563,Checking,441.93,2,2026/03/25
9810,15718443,Credit Card,457.78,2,2026/08/18
9811,15575024,Investment,807.24,2,2026/05/25
9812,15752953,LOAN,512.37,2,2025/10/27
9813,15571571,Investment,65455.28,3,2026/04/29
9814,15583456,Savings,,3,2025/10/15
9815,15652084,Investment,178176.63,1,2026/02/27
9816,15758513,Loan,,2,2026/08/20
9817,15599533,Investment,670.68,1,2025/10/24
9818,15625904,,,2,2026/08/04
9819,15570205,Loan,798.85,2,2026/03/29
9820,15694641,Loan,808.58,2,2025/09/09
9821,15795895,Investment,33177.13,2,2025/11/24
9822,15731829,Investment,395.31,2,2026/02/13
9823,15730272,Loan,183985.81,1,2025/11/07
9824,15710390,Credit Card,49405.92,2,2026/06/24
9825,15619708,loan,91555.97,2,2026/05/20
9826,15595162,Credit Card,88316.24,1,2026/03/18
9827,15757777,Checking,-381.27,2,2026/08/20
9828,15656417,,29132.07,2,2026/04/23
9829,15594456,Savings,145711.63,1,2025/09/08
9830,15635244,Savings,1219.41,2,2026/05/09
9831,15719348,Investment,1256.43,1,2026/08/03
9832,15803538,Loan,1103.05,3,2026/08/12
9833,15606076,Loan,111529.97,1,2026/03/27
9834,15623972,Loan,156491.26,1,2026/04/07
9835,15681843,Loan,86531.39,2,2025/09/30
9836,15724453,Loan,571.45,1,2026/02/05
9837,15714993,Credit Card,128638.06,1,2026/04/08
9838,15613097,Loan,475.44,2,2026/01/13
9839,15769902,Credit Card,582.09,2,2026/07/24
9840,15765461,Checking,579.61,2,2025/11/01
9841,15770406,Loan,181227.93,1,2026/07/09
9842,15745527,Loan,27092.65,2,2026/04/21
9843,15679801,Credit Card,121415.23,2,2026/05/18
9844,15764927,Checking,148401.29,1,2026/03/12
9845,15693637,SAVINGS,536.8,2,2026/05/03
9846,15590993,Savings,84164.0,2,2026/09/02
9847,15726796,Loan,,1,2026/02/21
9848,15602373,Loan,59347.9,2,2026/06/03
9849,15775627,,299.01,2,2026/03/08
9850,15702571,Loan,29237.41,3,2025/10/30
9851,15568032,Checking,,3,2025/12/03
9852,15585985,Savings,210292.25,1,2026/04/08
9853,15706810,Checking,53382.89,2,2026/06/02
9854,15749401,Loan,176.21,3,2026/03/18
9855,15711687,Savings,71534.71,1,2026/08/14
9856,15700801,CreditCard,20764.03,3,2025/10/13
9857,15621031,Credit Card,612.16,2,2025/11/18
9858,15606849,Savings,70609.65,1,2025/09/06
9859,15624623,Credit Card ,26281.09,2,2026/02/22
9860,15574206,Savings,146.37,2,2026/08/31
9861,15786014,Investment,71782.93,2,2026/07/02
9862,15730735,Checking,35296.6,2,2026/01/13
9863,15669342,Savings,61993.32,2,2025/12/13
9864,15639357,Savings,32890.8,3,2026/05/24
9865,15718839,Savings,68730.79,2,2026/07/14
9866,15656263,Savings,854.37,2,2026/04/23
9867,15678284,Checking,14517.09,3,2026/04/13
9868,15638803,Checking,511.67,2,2025/09/27
9869,15809286,Checking,94851.4,2,2026/04/28
9870,15757535,Investment,554.38,3,2026/01/25
9871,15750658,Checking,844.94,3,2025/09/23
9872,15634359,Investment,132450.01,1,2025/11/04
9873,15677123,Credit Card,16.51,2,2026/05/11
9874,15582741,Investment,115050.65,1,2026/04/26
9875,15590234,Credit Card,523.45,1,2026/03/09
9876,15795149,Loan,50032.99,2,2025/09/28
9877,15778975,Credit Card,34058.88,3,2026/07/06
9878,15741275,Investment,46474.11,2,2026/08/20
9879,15727021,Investment,80451.74,2,2026/03/11
9880,15779581,Loan,41165.9,2,2026/01/10
9881,15691910,Savings,81.06,3,2026/04/08
9882,15603794,Checking,118187.79,1,2026/02/22
9883,15670163,Investment,53.57,2,2026/08/14
9884,15692750,Credit Card,30513.21,3,2026/02/01
9885,15758769,Checking,143.51,1,2025/09/15
9886,15665158,Investment,119943.95,1,2026/06/07
9887,15668032,Savings,42.13,1,2026/01/17
9888,15737051,Savings,940.45,2,2025/12/03
9889,15685706,Investment,158106.73,1,2026/01/31
9890,15687913,Loan,45564.76,1,2026/03/04
9891,15755978,INVESTMENT,595.6,2,2026/04/04
9892,15593782,Savings,25497.38,3,2025/09/11
9893,15751710,Checking,84125.86,2,2026/04/19
9894,15814519,Investment,1087.05,2,2026/02/16
9895,15813168,Credit Card,-3738.0,3,2026/02/02
9896,15763111,Loan,98337.61,1,2026/07/25
9897,15623966,Credit Card,1019.01,2,2025/09/21
9898,15587394,Loan,97567.14,2,2026/07/05
9899,15700255,Credit Card,34316.4,2,2025/10/30
9900,15589544,Loan,197.63,2,2026/03/04
9901,15603665,Loan,64284.15,2,2025/09/21
9902,15723950,Savings,64891.57,2,2026/06/02
9903,15656141,Checking,622.57,1,2026/03/24
9904,15800434,Savings,86502.11,1,2026/01/08
9905,15619083,Investment,449.35,2,2025/12/01
9906,15594577,Credit Card,854.17,2,2025/10/16
9907,15603830,Loan,652.01,2,2026/06/03
9908,15676958,Checking,53769.94,1,2025/10/21
9909,15722758,Savings,5.84,2,2025/11/06
9910,15671322,Investment,125995.76,1,2025/11/16
9911,15645095,Checking,547.96,1,2026/07/24
9912,15641595,Credit Card,49989.11,2,2026/05/13
9913,15580682,Investment,,2,2026/04/11
9914,15708048,Checking,132166.46,1,2026/01/21
9915,15813363,Savings,503.66,2,2026/02/26
9916,15633059,Savings,487.57,2,2026/04/25
9917,15677052,Checking,1246.11,2,2026/08/21
9918,15609254,Checking,44307.55,2,2026/07/16
9919,15595036,Credit Card,85876.38,1,2026/01/05
9920,15698932,Investment,233610.4,1,2026/05/29
9921,15804853,Checking,58911.97,1,2026/06/21
9922,15786042,Savings,93621.25,2,2026/04/25
9923,15623471,Investment,65015.63,1,2025/09/23
9924,15656417,Credit Card,44362.13,4,2025/10/12
9925,15740557,Loan,1275.74,2,2026/02/17
9926,15657809,Checking,25771.1,3,2026/03/12
9927,15721383,Checking,385.11,2,2025/09/22
9928,15787151,Investment,313.52,2,2025/11/17
9929,15749693,Credit Card,766.06,2,2026/07/11
9930,15802625,Investment,94941.44,1,2026/07/26
9931,15729515,Investment,122432.67,2,2025/10/24
9932,15643819,Savings,963.17,2,2026/03/17
9933,15792607,Loan,343.58,4,2026/05/23
9934,15782210,Checking,,1,2025/10/13
9935,15727198,Checking,34919.33,2,2026/02/22
9936,15641629,Checking,-1005.39,2,2026/07/26
9937,15589320,Loan,527.79,1,2026/02/04
9938,15730688,Credit Card,76608.25,2,2026/04/07
9939,15568164,Credit Card,-3594.92,2,2026/03/27
9940,15720636,Investment,108466.22,1,2025/09/14
9941,15587690,Credit Card,112149.61,1,2025/12/06
9942,15636069,Credit Card,174494.77,1,2026/01/12
9943,15615828,Loan,133293.4,1,2026/08/03
9944,15636731,Investment,61759.19,2,2025/10/13
9945,15572415,Credit Card,22.21,2,2026/04/12
9946,15645942,Savings,498.73,2,2025/11/01
9947,15589881,credit card,577.32,2,2025/12/10
9948,15628274,Credit Card,146555.46,2,2026/06/22
9949,15626710,Credit Card,334.64,1,2026/01/14
9950,15626412,Credit Card,246.86,2,2026/02/05
9951,15801466,Checking,83337.55,2,2026/07/15
9952,15665283,Credit Card,16931.78,4,2026/05/24
9953,15635775,Checking,69255.75,1,2026/06/06
9954,15588839,loan,127480.51,2,2026/01/05
9955,15574331,Checking,106650.28,1,2026/08/24
9956,15618647,Loan,33161.91,3,2025/09/28
9957,15715888,Savings,72077.91,1,2026/03/13
9958,15583748,Savings,718.54,2,2026/06/23
9959,15681410,Checking,115722.45,1,2026/05/03
9960,15813412,Checking,43314.88,1,2025/12/22
9961,15581620,Loan,717.46,3,2026/04/14
9962,15662908,Savings,51760.83,2,2026/01/21
9963,15605804,Investment,220.11,2,2026/08/21
9964,15781884,Loan,50786.03,2,2025/12/07
9965,15750441,Credit Card,43882.4,2,2026/01/22
9966,15641480,Checking,189022.62,1,2026/05/17
9967,15712903,Loan,183129.39,1,2026/08/12
9968,15762216,Loan,40808.66,2,2025/09/26
9969,15779174,Checking,1319.79,2,2026/07/09
9970,15744327,Checking,730.12,1,2026/03/26
9971,15799515,savings,123026.2,1,2025/12/04
9972,15753591,Investment,894.08,2,2026/08/16
9973,15603436,Checking,79408.4,2,2026/01/26
9974,15718779,Investment,,1,2026/01/20
9975,15720371,Savings,1221.69,1,2025/09/05
9976,15727688,Investment,888.82,2,2026/03/30
9977,15637110,,318.63,1,2025/12/18
9978,15796336,Investment,1124.14,2,2025/09/12
9979,15608230,Investment,,2,2026/04/03
9980,15573730,Checking,103822.24,2,2026/08/05
9981,15737404,Investment,139672.84,1,2025/11/08
9982,15693543,Checking,632.04,2,2026/01/21
9983,15652658,Credit Card,111051.78,2,2026/01/17
9984,15592877,Checking,57548.61,1,2026/04/27
9985,15726557,Investment,110503.67,1,2026/07/06
9986,15566740,Savings,,1,2026/07/25
9987,15622774,Loan,324.81,1,2026/02/12
9988,15805627,Credit Card,381.58,2,2025/10/22
9989,15661629,Investment,,1,2025/12/25
9990,15645059,Investment,275.3,2,2025/12/27
9991,15804610,Credit Card,44524180.07,2,2025/09/12
9992,15590876,Credit Card,81514.53,1,2026/09/01
9993,15704509,Checking,155245.25,1,2026/02/16
9994,15637644,Loan,142.32,2,2025/12/25
9995,15716800,Checking,728.06,2,2025/10/05
9996,15590966,Loan,39212.97,2,2026/07/13
9997,15674206,Checking,321.19,2,2026/01/28
9998,15699461,Loan,143156.08,1,2026/09/02
9999,15568819,Checking,44973.79,3,2026/07/11
10000,15738751,Checking,1068.95,2,2026/04/26
10001,15600174,Checking,178788.29,1,2026/07/01
10002,15583724,Investment,209.17,2,2026/04/06
10003,15747000,Checking,1380.01,2,2026/07/25
10004,15660679,Credit Card,169827.13,1,2026/07/04
10005,15675422,Credit Card,147222.26,1,2026/02/18
10006,15665879,Credit Card,528.55,2,2026/06/07
10007,15618243,Savings,65675.34,1,2026/03/21
10008,15706602,Checking,67208.72,2,2026/05/04
10009,15788126,Loan,214051.26,1,2026/06/15
10010,15568562,Savings,115553.7,1,2025/09/09
10011,15792473,,32465.42,3,2026/02/25
10012,15788224,Investment,104299.16,1,2026/02/24
10013,15758836,Savings,22982.25,2,2026/02/13
10014,15676869,Loan,676.77,2,2026/02/27
10015,15739357,Savings,166265.08,1,2026/04/18
10016,15662976,Checking,156.11,1,2025/11/19
10017,15778304,Credit Card,118769.62,1,2026/04/27
10018,15622321,Checking,,1,2026/05/16
10019,15768816,Investment,23968.6,2,2025/12/19
10020,15785385,Loan,273.87,2,2026/06/02
10021,15605134,Savings,31722.81,2,2026/08/26
10022,15732917,Credit Card,128956.38,1,2025/11/29
10023,15756848,Credit Card,826.48,1,2026/08/13
10024,15602354,Checking,99114.43,1,2026/03/21
10025,15795527,Credit Card,61226.44,2,2026/01/11
10026,15713532,Checking,89959.04,1,2026/03/28
10027,15738627,Investment,,2,2025/09/19
10028,15790314,Credit Card,243.16,2,2026/08/07
10029,15599131,Credit Card,87095.17,2,2026/06/22
10030,15664772,Checking,39917.82,2,2025/10/13
10031,15571973,Checking,271259.77,1,2026/07/23
10032,15770498,Investment,115639.74,1,2026/05/10
10033,15735837,Checking,1516.25,2,2026/06/17
10034,15730360,Loan,16.77,2,2026/02/26
10035,15786078,Savings,1246.54,2,2025/10/15
10036,15708196,Loan,71640.04,1,2025/12/18
10037,15762332,Loan,26370.81,2,2026/06/01
10038,15745543,Investment,463.97,2,2026/03/11
10039,15651958,Credit Card,784.81,2,2026/02/05
10040,15600651,Loan,625.42,3,2026/01/30
10041,15646764,Loan,46503.65,2,2026/02/11
10042,15767794,Loan,102544.4,1,2026/04/22
10043,15721592,Checking,751.09,2,2026/08/14
10044,15796071,Credit Card,73615.24,1,2026/04/30
10045,15601977,Checking,52156.88,1,2025/09/18
10046,15676519,Credit Card,85.32,2,2025/11/21
10047,15688157,Savings,28533.24,2,2026/07/19
10048,15759067,Investment,45086.57,4,2026/06/29
10049,15771573,Checking,170413.86,1,2025/11/27
10050,15684294,Investment,391.67,2,2026/07/19
10051,15590201,Savings,550.22,4,2026/03/02
10052,15605827,Loan,879.39,2,2026/06/19
10053,15717560,Credit Card,126884.23,1,2026/04/11
10054,15655574,Credit Card,95537.93,1,2026/04/03
10055,15713769,Credit Card,343.78,1,2025/09/14
10056,15593773,Credit Card,1098.62,4,2026/01/26
10057,15803415,Savings,89218.44,2,2026/06/14
10058,15691061,Investment,734.0,2,2026/05/12
10059,15569120,Investment,631.55,2,2026/01/01
10060,15682489,Credit Card,610.77,2,2026/03/14
10061,15738191,INVESTMENT,984.12,2,2026/06/05
10062,15673747,Savings,301.97,1,2025/11/09
10063,15790958,Investment,797.08,2,2026/03/15
10064,15680587,Checking,121803.26,1,2026/07/10
10065,15738634,Checking,51435.19,1,2025/11/05
10066,15727421,Checking,119.05,2,2025/10/22
10067,15615456,Savings,93011.32,1,2026/03/24
10068,15595039,Checking,132978.78,1,2025/12/23
10069,15719309,Credit Card,44142.49,2,2025/12/20
10070,15685290,Investment,55951.69,2,2025/10/29
10071,15770424,Investment,,2,2026/06/22
10072,15765812,Investment,120.64,2,2026/01/29
10073,15736371,Credit Card,69473.68,2,2025/12/03
10074,15687626,Investment,889.62,2,2025/11/23
10075,15721433,Credit Card,56715.7,2,2026/03/27
10076,15674727,Loan,218462.32,1,2026/06/11
10077,15605531,Investment,1165.12,1,2026/03/31
10078,15692750,Savings,-4058.76,3,2026/03/02
10079,15790267,Investment,129716.07,1,2025/12/23
10080,15630592,Credit Card,-261.71,1,2026/04/05
10081,15568849,Loan,135187.66,1,2026/07/06
10082,15595592,Savings,457.54,1,2026/01/23
10083,15778884,Savings,97407.42,2,2026/02/13
10084,15691396,Savings,83303.94,4,2026/03/07
10085,15631392,Credit Card,51097.44,2,2026/07/22
10086,15737741,Credit Card,54058.08,2,2025/10/27
10087,15605826,,20062.07,4,2026/08/09
10088,15723654,Investment,152070.47,1,2026/08/20
10089,15661219,LOAN,646.31,2,2026/07/24
10090,15732334,Credit Card,415.95,2,2026/07/25
10091,15687648,Savings,181.04,2,2026/02/12
10092,15649297,Checking,42281.99,2,2026/05/18
10093,15787529,Loan,82.94,1,2026/06/04
10094,15732299,Credit Card,395.84,3,2026/06/02
10095,15635364,Investment,9212.69,3,2026/03/22
10096,15774098,Checking,40999.89,2,2025/12/27
10097,15616380,Savings,220.69,2,2026/03/28
10098,15601383,,115952.75,1,2026/05/14
10099,15624892,Loan,36077.5,2,2026/04/28
10100,15578738,Savings,103324.46,1,2026/01/27
10101,15694376,Investment,45561.96,3,2026/04/21
10102,15617166,Investment,699.86,1,2025/11/22
10103,15757916,Investment,1445.63,2,2025/12/02
10104,15625151,Savings,115254.83,1,2026/03/26
10105,15579826,Loan,551.39,1,2026/01/28
10106,15757777,Credit Card,906.32,2,2025/09/04
10107,15697249,Credit Card,163860.24,1,2026/06/02
10108,15657349,Savings,194349.18,1,2026/02/21
10109,15686885,Loan,71710.24,2,2026/04/28
10110,15592707,Investment,135610.42,2,2026/08/04
10111,15580149,Credit Card,1403.76,2,2025/11/30
10112,15687688,Savings,117104.8,2,2026/08/18
10113,15661526,Loan,88253.57,2,2025/10/23
10114,15752578,checking,46137.4,2,2026/03/18
10115,15694860,Investment,33726.59,1,2026/06/27
10116,15617790,Credit Card,51939.23,2,2026/08/03
10117,15644896,Savings,45659.99,1,2026/04/05
10118,15574554,Credit Card,37808.53,2,2026/04/05
10119,15568819,Savings,58239.35,3,2026/04/01
10120,15621031,Investment,570.9,2,2025/12/08
10121,15611848,Loan,157093.98,1,2026/07/25
10122,15602282,Savings,157502.85,1,2025/09/17
10123,15663441,Savings,75181.17,1,2026/07/16
10124,15794187,Loan,85982.27,2,2025/12/26
10125,15588341,Credit Card,89899.76,1,2025/11/12
10126,15772559,Checking,178700.08,1,2026/07/12
10127,15753955,Credit Card,83011.75,2,2026/07/17
10128,15709621,Savings,336.52,2,2026/05/18
10129,15777033,Credit Card,198.84,2,2025/10/14
10130,15637427,Savings,372.65,2,2026/07/06
10131,15658982,Savings,34555.31,3,2026/06/22
10132,15813946,Investment,95656.27,1,2026/03/31
10133,15779064,savings,63.75,2,2025/09/14
10134,15620204,Investment,50956.22,2,2026/02/16
10135,15795878,Checking,165.35,2,2026/07/12
10136,15674929,Investment,328.73,2,2026/01/08
10137,15657771,Checking,493.01,1,2025/11/27
10138,15611331,Checking,279.99,1,2026/06/21
10139,15768387,Savings,608.6,2,2026/07/20
10140,15786199,Checking,128306.77,1,2026/05/02
10141,15660200,Savings,459.54,2,2026/08/19
10142,15592123,Savings,1364.18,2,2025/10/19
10143,15674573,,51637.77,1,2026/03/11
10144,15733303,Credit Card,30.39,2,2025/09/14
10145,15576219,Savings,366.64,2,2026/07/07
10146,15786200,Checking,656.05,2,2026/08/03
10147,15735400,Checking,229619.61,1,2026/03/21
10148,15667265,Loan,88081.31,1,2026/06/12
10149,15796343,Checking,27652.02,2,2026/05/22
10150,15794356,Checking,46737357.36,2,2025/12/10
10151,15675963,Credit Card,509.0,2,2025/11/24
10152,15670080,Investment,111780.54,1,2026/04/25
10153,15805429,Loan,129055.35,1,2026/03/10
10154,15652658,Checking,83940.36,2,2026/01/03
10155,15766205,Checking,140611.29,1,2025/12/01
10156,15614420,Checking,47637.2,2,2026/05/02
10157,15579914,Checking,,2,2026/09/02
10158,15662245,Loan,837.58,2,2025/12/14
10159,15613945,Loan,814.88,2,2026/02/15
10160,15669987,,33099.8,2,2025/11/09
10161,15623560,Checking,110495.22,1,2026/01/31
10162,15641822,Investment,698.9,2,2025/10/06
10163,15766552,Credit Card,52.32,2,2025/09/18
10164,15813681,Savings,69667.38,2,2025/12/17
10165,15637876,Loan,89281.91,1,2026/06/25
10166,15619801,Investment,38623.04,2,2026/04/27
10167,15607509,Checking,470.34,2,2026/04/26
10168,15756850,Investment,1475.47,2,2026/01/06
10169,15717643,Checking ,41584.03,2,2026/08/19
10170,15678206,Checking ,217506.53,1,2026/07/08
10171,15698349,Credit Card,457.28,2,2026/04/18
10172,15671630,Savings,96132.47,1,2026/01/04
10173,15589589,Checking,161101.61,1,2025/12/02
10174,15635597,Credit Card,290.4,2,2026/04/27
10175,15744279,Checking,658.79,2,2026/05/17
10176,15723856,Loan,-1712.26,2,2026/07/28
10177,15709368,Loan,-3579.45,2,2025/10/29
10178,15622033,Credit Card,21024.43,4,2026/07/09
10179,15810732,Credit Card,61428.37,2,2026/02/19
10180,15604588,Savings,483.41,2,2025/11/23
10181,15800814,Savings ,70983.73,1,2026/01/06
10182,15636812,Investment,71943.82,1,2026/04/27
10183,15594786,Savings,109821.52,1,2025/10/08
10184,15777179,Investment,831.28,2,2025/09/06
10185,15792916,Loan,172972.92,1,2025/09/19
10186,15647295,Loan,316.17,2,2026/08/18
10187,15710687,Loan,86955.02,1,2026/08/15
10188,15692819,Credit Card,110228.9,1,2026/03/30
10189,15616221,Credit Card,101913.56,1,2026/05/27
10190,15601594,Checking,42936.47,4,2026/05/01
10191,15733387,Checking,102105.43,1,2026/03/19
10192,15772892,Checking,270.52,1,2025/10/09
10193,15716284,Loan,238.12,2,2026/04/04
10194,15678571,Savings,44.44,2,2026/01/14
10195,15706534,Investment,140974.64,1,2026/06/05
10196,15710527,Checking,,1,2025/11/03
10197,15815095,Savings,50163.06,3,2026/07/10
10198,15746035,Loan,50211.15,2,2026/07/31
10199,15716085,Checking,171.3,1,2026/06/03
10200,15680167,Investment,39830.65,1,2026/09/03
10201,15578211,Loan,535.0,2,2025/09/15
10202,15733303,Savings,343.9,2,2026/04/15
10203,15701121,Investment,93819.98,1,2026/05/07
10204,15635078,Savings,156094.66,1,2025/10/03
10205,15662658,Credit Card,,2,2026/01/30
10206,15718852,Loan,39731.13,1,2026/03/25
10207,15788775,Savings,74053.78,2,2025/09/23
10208,15575623,Investment,93395.15,1,2026/03/08
10209,15650068,Savings,66612.94,1,2026/03/26
10210,15737732,Savings,125.06,2,2026/05/22
10211,15691906,Loan,83798.42,2,2026/07/22
10212,15668347,Investment,288.59,2,2026/08/01
10213,15681126,Credit Card,298.82,1,2026/04/16
10214,15578238,Credit Card,562.86,2,2026/04/10
10215,15735330,Credit Card,48.85,1,2025/11/05
10216,15749300,Investment,196733.67,1,2025/10/26
10217,15785326,Checking,78078.88,2,2025/11/16
10218,15761053,CREDIT CARD,206112.9,1,2026/01/15
10219,15669899,Loan,,1,2026/06/26
10220,15732430,Investment,131077.02,1,2025/10/30
10221,15611338,Savings,170.91,2,2025/11/28
10222,15757577,Credit Card,245.78,2,2026/03/09
10223,15768120,Credit Card,,2,2026/04/02
10224,15782531,Loan,1168.98,2,2026/08/05
10225,15679991,Investment,487.69,2,2026/02/23
10226,15599591,Savings,38335.2,2,2025/11/14
10227,15684011,Loan,120925.05,1,2026/01/05
10228,15599552,Credit Card,1352.35,2,2026/05/08
10229,15654025,Credit Card,105223.33,1,2025/12/19
10230,15660878,Loan,70981.95,4,2026/01/16
10231,15584338,Loan,720.17,2,2025/10/22
10232,15606229,Savings,483.14,2,2026/02/18
10233,15598331,investment,64614.75,1,2026/07/28
10234,15793424,Credit Card,18942.81,2,2026/08/24
10235,15634491,Credit Card,54914.87,2,2025/10/10
10236,15790442,INVESTMENT,457.77,2,2026/04/25
10237,15789425,,59786.26,2,2026/09/01
10238,15758726,Savings,5.15,2,2026/05/12
