offer_id,customer_id,offer_type,accepted,date_offered
4582,15802501,Investment Plan,True,2026/03/11
4583,15790093,Cashback,True,2026/03/12
4584,15668580,Investment Plan,True,2026/03/13
4585,15808386,Cashback,True,2026/03/14
4586,15778489,Personal Loan,True,2026/03/15
4587,15635893,Insurance Bundle,True,2026/03/16
4588,15779744,Investment Plan,False,2026/03/17
4589,15707199,Personal Loan,False,2026/03/18
4590,15661507,Credit Card Upgrade,False,2026/03/19
4591,15565806,Cashback,False,2026/03/20
4592,15700696,Insurance Bundle,0,2026/03/21
4593,15717191,Personal Loan,True,2026/03/22
4594,15638983,Cashback,False,2026/03/23
4595,15725221,Insurance Bundle,False,2026/03/24
4596,15807900,Personal Loan,False,2026/03/25
4597,15608688,Investment Plan,False,2026/03/26
4598,15744517,Cashback,False,2026/03/27
4599,15573851,Insurance Bundle,False,2026/03/28
4600,15706537,Credit Card Upgrade,False,2026/03/29
4601,15750602,Investment Plan,True,2026/03/30
4602,15689594,Investment Plan,False,2026/03/31
4603,15672357,Investment Plan,True,2026/04/01
4604,15613623,Investment Plan,False,2026/04/02
4605,15714680,Personal Loan,False,2026/04/03
4606,15767488,Investment Plan,N,2026/04/04
4607,15748552,Insurance Bundle,Yes,2026/04/05
4608,15723028,Insurance Bundle,False,2026/04/06
4609,15717225,Personal Loan,No,2026/04/07
4610,15734628,Investment Plan,False,2026/04/08
4611,15681075,Investment Plan,True,2026/04/09
4612,15598097,Personal Loan,False,2026/04/10
4613,15585490,Cashback,False,2026/04/11
4614,15634844,Cashback,False,2026/04/12
4615,15694366,Investment Plan,True,2026/04/13
4616,15623202,Personal Loan,True,2026/04/14
4617,15806230,Credit Card Upgrade,N,2026/04/15
4618,15715047,Investment Plan,False,2026/04/16
4619,15741078,Investment Plan,False,2026/04/17
4620,15598802,Investment Plan,False,2026/04/18
4621,15802758,Credit Card Upgrade,False,2026/04/19
4622,15812706,Cashback,N,2026/04/20
4623,15814750,Investment Plan,False,2026/04/21
4624,15756277,Cashback,False,2026/04/22
4625,15589204,Cashback,False,2026/04/23
4626,15705515,Cashback,False,2026/04/24
4627,15677336,Cashback,False,2026/04/25
4628,15627251,Investment Plan,False,2026/04/26
4629,15808846,Personal Loan,False,2026/04/27
4630,15707025,Investment Plan,False,2026/04/28
4631,15596074,Insurance Bundle,False,2026/04/29
4632,15676715,Investment Plan,True,2026/04/30
4633,15814004,Insurance Bundle,False,2026/05/01
4634,15794560,Investment Plan,False,2026/05/02
4635,15787907,Insurance Bundle,True,2026/05/03
4636,15809137,Insurance Bundle,False,2026/05/04
4637,15645517,,False,2026/05/05
4638,15753837,Cashback,False,2026/05/06
4639,15629390,Insurance Bundle,False,2026/05/07
4640,15793842,Investment Plan,True,2026/05/08
4641,15716800,Credit Card Upgrade,False,2026/05/09
4642,15776850,Credit Card Upgrade,True,2026/05/10
4643,15611331,Insurance Bundle,False,2026/05/11
4644,15584704,Insurance Bundle,False,2026/05/12
4645,15733114,Personal Loan,False,2026/05/13
4646,15632256,,False,2026/05/14
4647,15787529,Credit Card Upgrade,False,2026/05/15
4648,15700854,Cashback,True,2026/05/16
4649,15767488,Personal Loan,False,2026/05/17
4650,15756241,Credit Card Upgrade,False,2026/05/18
4651,15679804,Insurance Bundle,True,2026/05/19
4652,15697045,Credit Card Upgrade,True,2026/05/20
4653,15759387,Insurance Bundle,False,2026/05/21
4654,15746076,Personal Loan,True,2026/05/22
4655,15694601,Cashback,False,2026/05/23
4656,15796813,Insurance Bundle,True,2026/05/24
4657,15717056,Cashback,False,2026/05/25
4658,15782210,Investment Plan,False,2026/05/26
4659,15775293,Insurance Bundle,False,2026/05/27
4660,15592000,Credit Card Upgrade,False,2026/05/28
4661,15698816,Insurance Bundle,False,2026/05/29
4662,15594577,Cashback,False,2026/05/30
4663,15713621,Insurance Bundle,False,2026/05/31
4664,15723737,Personal Loan,False,2026/06/01
4665,15763859,Personal Loan,False,2026/06/02
4666,15660602,Personal Loan,True,2026/06/03
4667,15754940,Credit Card Upgrade,True,2026/06/04
4668,15764604,Personal Loan,False,2026/06/05
4669,15691875,Credit Card Upgrade,False,2026/06/06
4670,15718843,Investment Plan,False,2026/06/07
4671,15609977,Personal Loan,False,2026/06/08
4672,15682421,Credit Card Upgrade,False,2026/06/09
4673,15763194,Cashback,False,2026/06/10
4674,15813862,Personal Loan,False,2026/06/11
4675,15576945,Investment Plan,False,2026/06/12
4676,15762928,Personal Loan,Y,2026/06/13
4677,15604348,Cashback,N,2026/06/14
4678,15672966,Credit Card Upgrade,False,2026/06/15
4679,15734161,Investment Plan,False,2026/06/16
4680,15593976,Cashback,False,2026/06/17
4681,15591577,Credit Card Upgrade,0,2026/06/18
4682,15798200,Investment Plan,False,2026/06/19
4683,15742126,Cashback,False,2026/06/20
4684,15606836,Cashback,False,2026/06/21
4685,15633474,Insurance Bundle,0,2026/06/22
4686,15660200,Cashback,False,2026/06/23
4687,15774262,Investment Plan,False,2026/06/24
4688,15807568,Credit Card Upgrade,False,2026/06/25
4689,15794841,Personal Loan,False,2026/06/26
4690,15797065,Personal Loan,True,2026/06/27
4691,15686345,Credit Card Upgrade,False,2026/06/28
4692,15686461,Personal Loan,False,2026/06/29
4693,15579183,Credit Card Upgrade,False,2026/06/30
4694,15810660,Cashback,True,2026/07/01
4695,15731507,Investment Plan,True,2026/07/02
4696,15569595,Investment Plan,False,2026/07/03
4697,15735246,Insurance Bundle,False,2026/07/04
4698,15572398,Investment Plan,1,2026/07/05
4699,15689168,Investment Plan,1,2026/07/06
4700,15652289,Personal Loan,True,2026/07/07
4701,15683118,Cashback,True,2026/07/08
4702,15761886,Insurance Bundle,False,2026/07/09
4703,15566531,Cashback,Y,2026/07/10
4704,15667462,Personal Loan,True,2026/07/11
4705,15591286,Investment Plan,false,2026/07/12
4706,15651713,Investment Plan,False,2026/07/13
4707,15609475,Cashback,False,2026/07/14
4708,15721462,Credit Card Upgrade,False,2026/07/15
4709,15740356,Investment Plan,False,2026/07/16
4710,15640268,Personal Loan,False,2026/07/17
4711,15763859,Personal Loan,true,2026/07/18
4712,15716347,Insurance Bundle,False,2026/07/19
4713,15773804,Insurance Bundle,False,2026/07/20
4714,15752857,Cashback,False,2026/07/21
4715,15624428,Insurance Bundle,False,2026/07/22
4716,15717191,Investment Plan,True,2026/07/23
4717,15742824,Investment Plan,No,2026/07/24
4718,15775234,Investment Plan,False,2026/07/25
4719,15712930,Investment Plan,False,2026/07/26
4720,15768244,Cashback,True,2026/07/27
4721,15794048,Insurance Bundle,False,2026/07/28
4722,15640667,Insurance Bundle,False,2026/07/29
4723,15809817,Investment Plan,False,2026/07/30
4724,15789941,Cashback,True,2026/07/31
4725,15607065,Credit Card Upgrade,False,2026/08/01
4726,15624715,Personal Loan,True,2026/08/02
4727,15718839,Investment Plan,False,2026/08/03
4728,15641250,Insurance Bundle,False,2026/08/04
4729,15569917,Personal Loan,False,2026/08/05
4730,15650391,Personal Loan,False,2026/08/06
4731,15787229,Cashback,False,2026/08/07
4732,15748473,Investment Plan,false,2026/08/08
4733,15701037,Cashback,False,2026/08/09
4734,15777892,Investment Plan,False,2026/08/10
4735,15776156,Credit Card Upgrade,True,2026/08/11
4736,15700263,Personal Loan,False,2026/08/12
4737,15786463,Credit Card Upgrade,False,2026/08/13
4738,15595388,Insurance Bundle,False,2026/08/14
4739,15727251,,False,2026/08/15
4740,15726490,Investment Plan,True,2026/08/16
4741,15676966,Insurance Bundle,True,2026/08/17
4742,15698792,Personal Loan,False,2026/08/18
4743,15765345,Credit Card Upgrade,True,2026/08/19
4744,15623791,Personal Loan,False,2026/08/20
4745,15602551,Investment Plan,False,2026/08/21
4746,15727021,Credit Card Upgrade,True,2026/08/22
4747,15797065,Credit Card Upgrade,False,2026/08/23
4748,15647402,Personal Loan,True,2026/08/24
4749,15746338,Investment Plan,True,2026/08/25
4750,15727197,Investment Plan,true,2026/08/26
4751,15682454,Investment Plan,False,2026/08/27
4752,15670427,Insurance Bundle,False,2026/08/28
4753,15685096,Investment Plan,True,2026/08/29
4754,15809772,,False,2026/08/30
4755,15769451,Personal Loan,True,2026/08/31
4756,15815316,Personal Loan,N,2026/09/01
4757,15723950,Investment Plan,Yes,2026/09/02
4758,15608541,Insurance Bundle,True,2026/09/03
4759,15664214,Cashback,True,2025/09/03
4760,15595447,Credit Card Upgrade,False,2025/09/04
4761,15648876,Insurance Bundle,False,2025/09/05
4762,15589643,Investment Plan,False,2025/09/06
4763,15726747,Investment Plan,False,2025/09/07
4764,15627190,Personal Loan,False,2025/09/08
4765,15759067,Investment Plan,False,2025/09/09
4766,15785078,,False,2025/09/10
4767,15777892,Insurance Bundle,True,2025/09/11
4768,15679963,Cashback,False,2025/09/12
4769,15730460,Cashback,No,2025/09/13
4770,15781210,Investment Plan,N,2025/09/14
4771,15725772,Credit Card Upgrade,False,2025/09/15
4772,15703264,Insurance Bundle,false,2025/09/16
4773,15635870,Credit Card Upgrade,True,2025/09/17
4774,15651460,Personal Loan,False,2025/09/18
4775,15677550,Personal Loan,False,2025/09/19
4776,15605455,Insurance Bundle,False,2025/09/20
4777,15694376,,False,2025/09/21
4778,15778219,Personal Loan,0,2025/09/22
4779,15720155,Insurance Bundle,True,2025/09/23
4780,15738785,Personal Loan,False,2025/09/24
4781,15648681,Insurance Bundle,False,2025/09/25
4782,15602731,Insurance Bundle,False,2025/09/26
4783,15570859,Personal Loan,N,2025/09/27
4784,15735632,Cashback,N,2025/09/28
4785,15728829,Credit Card Upgrade,False,2025/09/29
4786,15747043,Credit Card Upgrade,True,2025/09/30
4787,15635531,Credit Card Upgrade,False,2025/10/01
4788,15716284,Investment Plan,False,2025/10/02
4789,15638329,Personal Loan,True,2025/10/03
4790,15576526,Personal Loan,False,2025/10/04
4791,15670866,Insurance Bundle,True,2025/10/05
4792,15764448,Cashback,True,2025/10/06
4793,15680666,Personal Loan,N,2025/10/07
4794,15800524,Investment Plan,False,2025/10/08
4795,15690175,Credit Card Upgrade,False,2025/10/09
4796,15698932,Investment Plan,False,2025/10/10
4797,15796351,Investment Plan,True,2025/10/11
4798,15719809,Cashback,False,2025/10/12
4799,15669414,Personal Loan,False,2025/10/13
4800,15590201,Insurance Bundle,False,2025/10/14
4801,15693200,Credit Card Upgrade,False,2025/10/15
4802,15720284,Insurance Bundle,True,2025/10/16
4803,15671987,Personal Loan,True,2025/10/17
4804,15693690,Investment Plan,No,2025/10/18
4805,15694805,Cashback,False,2025/10/19
4806,15791769,Investment Plan,False,2025/10/20
4807,15742511,Cashback,False,2025/10/21
4808,15715707,Insurance Bundle,True,2025/10/22
4809,15691323,Insurance Bundle,True,2025/10/23
4810,15795224,Personal Loan,True,2025/10/24
4811,15569641,Investment Plan,True,2025/10/25
4812,15737452,Credit Card Upgrade,False,2025/10/26
4813,15585865,Personal Loan,False,2025/10/27
4814,15749964,Credit Card Upgrade,False,2025/10/28
4815,15790846,Credit Card Upgrade,True,2025/10/29
4816,15569438,Credit Card Upgrade,True,2025/10/30
4817,15600975,Cashback,No,2025/10/31
4818,15787204,Credit Card Upgrade,N,2025/11/01
4819,15614220,Investment Plan,False,2025/11/02
4820,15802617,Credit Card Upgrade,True,2025/11/03
4821,15635034,Credit Card Upgrade,True,2025/11/04
4822,15808526,Investment Plan,True,2025/11/05
4823,15766609,Investment Plan,False,2025/11/06
4824,15638751,Investment Plan,False,2025/11/07
4825,15809263,Investment Plan,False,2025/11/08
4826,15565706,Insurance Bundle,False,2025/11/09
4827,15645353,Investment Plan,True,2025/11/10
4828,15628205,Cashback,True,2025/11/11
4829,15725036,Insurance Bundle,False,2025/11/12
4830,15768244,Insurance Bundle,True,2025/11/13
4831,15607330,Investment Plan,True,2025/11/14
4832,15758039,Credit Card Upgrade,True,2025/11/15
4833,15761692,Cashback,False,2025/11/16
4834,15780386,Investment Plan,False,2025/11/17
4835,15569572,Cashback,False,2025/11/18
4836,15685872,,0,2025/11/19
4837,15706186,Personal Loan,False,2025/11/20
4838,15728542,Insurance Bundle,True,2025/11/21
4839,15774250,Credit Card Upgrade,True,2025/11/22
4840,15606836,Credit Card Upgrade,Yes,2025/11/23
4841,15623668,Cashback,False,2025/11/24
4842,15641835,Cashback,False,2025/11/25
4843,15613471,Personal Loan,False,2025/11/26
4844,15755262,Personal Loan,False,2025/11/27
4845,15815530,Investment Plan,True,2025/11/28
4846,15603378,Personal Loan,No,2025/11/29
4847,15660271,Cashback,N,2025/11/30
4848,15625047,Insurance Bundle,False,2025/12/01
4849,15642022,Insurance Bundle,True,2025/12/02
4850,15787255,Personal Loan,False,2025/12/03
4851,15697045,Personal Loan,True,2025/12/04
4852,15782993,Insurance Bundle,False,2025/12/05
4853,15623277,Personal Loan,False,2025/12/06
4854,15590828,Cashback,False,2025/12/07
4855,15676715,Investment Plan,True,2025/12/08
4856,15636023,Investment Plan,true,2025/12/09
4857,15616525,Investment Plan,False,2025/12/10
4858,15645571,Personal Loan,False,2025/12/11
4859,15750638,,True,2025/12/12
4860,15590327,Credit Card Upgrade,False,2025/12/13
4861,15617538,Credit Card Upgrade,False,2025/12/14
4862,15714240,Credit Card Upgrade,False,2025/12/15
4863,15661830,Personal Loan,True,2025/12/16
4864,15603378,Personal Loan,False,2025/12/17
4865,15770567,Cashback,False,2025/12/18
4866,15748947,,1,2025/12/19
4867,15670562,Credit Card Upgrade,False,2025/12/20
4868,15630321,Insurance Bundle,True,2025/12/21
4869,15747174,Cashback,False,2025/12/22
4870,15750921,Investment Plan,True,2025/12/23
4871,15718153,Credit Card Upgrade,True,2025/12/24
4872,15575417,Insurance Bundle,True,2025/12/25
4873,15743709,Cashback,True,2025/12/26
4874,15722322,Insurance Bundle,True,2025/12/27
4875,15781989,Personal Loan,False,2025/12/28
4876,15697510,Credit Card Upgrade,False,2025/12/29
4877,15690589,Investment Plan,N,2025/12/30
4878,15607278,Personal Loan,True,2025/12/31
4879,15737971,Credit Card Upgrade,False,2026/01/01
4880,15761976,Investment Plan,False,2026/01/02
4881,15585451,Cashback,True,2026/01/03
4882,15750574,Investment Plan,0,2026/01/04
4883,15604093,Cashback,False,2026/01/05
4884,15751057,Insurance Bundle,False,2026/01/06
4885,15578251,Insurance Bundle,False,2026/01/07
4886,15756305,Cashback,False,2026/01/08
4887,15724563,Credit Card Upgrade,True,2026/01/09
4888,15720847,Credit Card Upgrade,True,2026/01/10
4889,15762927,Personal Loan,False,2026/01/11
4890,15721047,Credit Card Upgrade,False,2026/01/12
4891,15664214,Personal Loan,No,2026/01/13
4892,15665180,Investment Plan,True,2026/01/14
4893,15813660,Credit Card Upgrade,False,2026/01/15
4894,15583680,Investment Plan,false,2026/01/16
4895,15788131,Credit Card Upgrade,False,2026/01/17
4896,15620204,Investment Plan,False,2026/01/18
4897,15621893,Personal Loan,False,2026/01/19
4898,15711901,Credit Card Upgrade,False,2026/01/20
4899,15812534,Credit Card Upgrade,True,2026/01/21
4900,15745527,Insurance Bundle,False,2026/01/22
4901,15671124,Insurance Bundle,True,2026/01/23
4902,15567557,Personal Loan,True,2026/01/24
4903,15806796,Insurance Bundle,True,2026/01/25
4904,15664793,Credit Card Upgrade,Yes,2026/01/26
4905,15793424,Personal Loan,True,2026/01/27
4906,15789941,Insurance Bundle,False,2026/01/28
4907,15709639,Credit Card Upgrade,False,2026/01/29
4908,15764922,Personal Loan,False,2026/01/30
4909,15719479,Investment Plan,True,2026/01/31
4910,15814004,Insurance Bundle,False,2026/02/01
4911,15662494,Personal Loan,False,2026/02/02
4912,15636423,Credit Card Upgrade,Yes,2026/02/03
4913,15693902,Cashback,False,2026/02/04
4914,15787693,Credit Card Upgrade,True,2026/02/05
4915,15583026,Cashback,True,2026/02/06
4916,15695078,Personal Loan,False,2026/02/07
4917,15649738,Insurance Bundle,True,2026/02/08
4918,15595440,Cashback,False,2026/02/09
4919,15682369,,False,2026/02/10
4920,15686345,Cashback,False,2026/02/11
4921,15627876,Investment Plan,True,2026/02/12
4922,15751057,Investment Plan,False,2026/02/13
4923,15689661,Cashback,True,2026/02/14
4924,15589320,Personal Loan,MAYBE,2026/02/15
4925,15733616,Personal Loan,True,2026/02/16
4926,15722072,Cashback,True,2026/02/17
4927,15759618,Credit Card Upgrade,1,2026/02/18
4928,15662151,Credit Card Upgrade,False,2026/02/19
4929,15650026,Investment Plan,True,2026/02/20
4930,15586699,Credit Card Upgrade,No,2026/02/21
4931,15638463,Personal Loan,True,2026/02/22
4932,15676707,Cashback,False,2026/02/23
4933,15773605,Cashback,True,2026/02/24
4934,15765643,Credit Card Upgrade,N,2026/02/25
4935,15582180,Personal Loan,True,2026/02/26
4936,15647111,Insurance Bundle,True,2026/02/27
4937,15755863,Personal Loan,True,2026/02/28
4938,15624623,Investment Plan,False,2026/03/01
4939,15766288,Investment Plan,False,2026/03/02
4940,15682048,Insurance Bundle,True,2026/03/03
4941,15589320,Insurance Bundle,True,2026/03/04
4942,15631305,Insurance Bundle,False,2026/03/05
4943,15577999,Credit Card Upgrade,False,2026/03/06
4944,15684865,Personal Loan,True,2026/03/07
4945,15697183,Investment Plan,false,2026/03/08
4946,15724536,Insurance Bundle,Yes,2026/03/09
4947,15646302,Insurance Bundle,true,2026/03/10
4948,15665181,Investment Plan,N,2026/03/11
4949,15684319,Personal Loan,False,2026/03/12
4950,15683657,Investment Plan,True,2026/03/13
4951,15750099,Insurance Bundle,False,2026/03/14
4952,15815316,,False,2026/03/15
4953,15652782,Insurance Bundle,False,2026/03/16
4954,15762418,Credit Card Upgrade,False,2026/03/17
4955,15706537,Investment Plan,True,2026/03/18
4956,15782468,,Y,2026/03/19
4957,15575428,Insurance Bundle,False,2026/03/20
4958,15750574,Insurance Bundle,False,2026/03/21
4959,15785865,Insurance Bundle,No,2026/03/22
4960,15736717,Personal Loan,False,2026/03/23
4961,15642787,Credit Card Upgrade,False,2026/03/24
4962,15803689,Insurance Bundle,True,2026/03/25
4963,15782468,Credit Card Upgrade,False,2026/03/26
4964,15626135,Insurance Bundle,False,2026/03/27
4965,15674620,Credit Card Upgrade,False,2026/03/28
4966,15734628,Personal Loan,0,2026/03/29
4967,15684865,,True,2026/03/30
4968,15663939,Cashback,No,2026/03/31
4969,15636820,Credit Card Upgrade,True,2026/04/01
4970,15631848,Credit Card Upgrade,True,2026/04/02
4971,15600813,Personal Loan,True,2026/04/03
4972,15753874,Personal Loan,false,2026/04/04
4973,15576945,Insurance Bundle,False,2026/04/05
4974,15623196,Personal Loan,False,2026/04/06
4975,15566563,Cashback,No,2026/04/07
4976,15690678,Personal Loan,True,2026/04/08
4977,15812518,Investment Plan,False,2026/04/09
4978,15622993,Credit Card Upgrade,True,2026/04/10
4979,15675185,Credit Card Upgrade,1,2026/04/11
4980,15799479,Insurance Bundle,True,2026/04/12
4981,15771750,Personal Loan,False,2026/04/13
4982,15757897,Investment Plan,False,2026/04/14
4983,15605036,Credit Card Upgrade,True,2026/04/15
4984,15566543,Personal Loan,False,2026/04/16
4985,15751193,Cashback,False,2026/04/17
4986,15690589,Personal Loan,False,2026/04/18
4987,15630580,Investment Plan,True,2026/04/19
4988,15639576,Credit Card Upgrade,False,2026/04/20
4989,15645103,Personal Loan,False,2026/04/21
4990,15754574,Investment Plan,False,2026/04/22
4991,15758513,Insurance Bundle,True,2026/04/23
4992,15604314,Insurance Bundle,False,2026/04/24
4993,15802501,Personal Loan,False,2026/04/25
4994,15626008,Personal Loan,1,2026/04/26
4995,15627517,Personal Loan,True,2026/04/27
4996,15630920,Insurance Bundle,False,2026/04/28
4997,15740104,Cashback,False,2026/04/29
4998,15627365,Insurance Bundle,False,2026/04/30
4999,15717560,Personal Loan,false,2026/05/01
5000,15776824,Investment Plan,False,2026/05/02
5001,15617454,Personal Loan,0,2026/05/03
5002,15755642,Cashback,Y,2026/05/04
5003,15628824,Cashback,False,2026/05/05
5004,15623966,Personal Loan,False,2026/05/06
5005,15655368,Personal Loan,True,2026/05/07
5006,15701524,Insurance Bundle,False,2026/05/08
5007,15661249,Cashback,False,2026/05/09
5008,15659355,,False,2026/05/10
5009,15683471,Cashback,False,2026/05/11
5010,15694272,Credit Card Upgrade,True,2026/05/12
5011,15736078,Personal Loan,True,2026/05/13
5012,15668289,Cashback,True,2026/05/14
5013,15792250,Insurance Bundle,True,2026/05/15
5014,15727857,Investment Plan,False,2026/05/16
5015,15664895,Insurance Bundle,False,2026/05/17
5016,15646817,Cashback,false,2026/05/18
5017,15694200,Cashback,False,2026/05/19
5018,15662976,Insurance Bundle,False,2026/05/20
5019,15635660,Credit Card Upgrade,True,2026/05/21
5020,15718280,Investment Plan,Yes,2026/05/22
5021,15617617,Credit Card Upgrade,False,2026/05/23
5022,15569503,Personal Loan,True,2026/05/24
5023,15691910,Credit Card Upgrade,False,2026/05/25
5024,15787602,Cashback,1,2026/05/26
5025,15672966,Insurance Bundle,Y,2026/05/27
5026,15793842,,False,2026/05/28
5027,15715031,Personal Loan,True,2026/05/29
5028,15708513,Personal Loan,True,2026/05/30
5029,15590623,Insurance Bundle,True,2026/05/31
5030,15605926,Personal Loan,False,2026/06/01
5031,15703682,Insurance Bundle,False,2026/06/02
5032,15737732,Cashback,True,2026/06/03
5033,15675316,Credit Card Upgrade,True,2026/06/04
5034,15657540,Credit Card Upgrade,False,2026/06/05
5035,15654300,Credit Card Upgrade,False,2026/06/06
5036,15608338,,False,2026/06/07
5037,15775234,Credit Card Upgrade,true,2026/06/08
5038,15665759,Personal Loan,True,2026/06/09
5039,15569451,Cashback,true,2026/06/10
5040,15645200,Credit Card Upgrade,No,2026/06/11
5041,15636541,Credit Card Upgrade,false,2026/06/12
5042,15807008,Credit Card Upgrade,False,2026/06/13
5043,15691952,Cashback,False,2026/06/14
5044,15715527,Insurance Bundle,False,2026/06/15
5045,15728605,Personal Loan,True,2026/06/16
5046,15719958,Insurance Bundle,False,2026/06/17
5047,15627305,Insurance Bundle,True,2026/06/18
5048,15634719,Insurance Bundle,False,2026/06/19
5049,15747168,Credit Card Upgrade,True,2026/06/20
5050,15677796,Credit Card Upgrade,False,2026/06/21
5051,15575445,Cashback,0,2026/06/22
5052,15605455,Cashback,False,2026/06/23
5053,15773869,Personal Loan,False,2026/06/24
5054,15665579,Investment Plan,False,2026/06/25
5055,15604314,Cashback,True,2026/06/26
5056,15705009,Credit Card Upgrade,0,2026/06/27
5057,15733119,Personal Loan,False,2026/06/28
5058,15731507,,False,2026/06/29
5059,15688071,Personal Loan,True,2026/06/30
5060,15650351,Insurance Bundle,False,2026/07/01
5061,15570895,Cashback,False,2026/07/02
5062,15705301,Insurance Bundle,False,2026/07/03
5063,15758477,Investment Plan,False,2026/07/04
5064,15745794,Personal Loan,False,2026/07/05
5065,15786389,Personal Loan,False,2026/07/06
5066,15789379,Investment Plan,True,2026/07/07
5067,15635502,Insurance Bundle,False,2026/07/08
5068,15619932,Credit Card Upgrade,False,2026/07/09
5069,15683553,Insurance Bundle,False,2026/07/10
5070,15732563,Investment Plan,True,2026/07/11
5071,15674991,Personal Loan,True,2026/07/12
5072,15793343,Cashback,False,2026/07/13
5073,15635660,Insurance Bundle,False,2026/07/14
5074,15724719,Cashback,False,2026/07/15
5075,15604314,Cashback,False,2026/07/16
5076,15712287,Insurance Bundle,False,2026/07/17
5077,15584037,Credit Card Upgrade,False,2026/07/18
5078,15615140,Insurance Bundle,False,2026/07/19
5079,15618446,Investment Plan,False,2026/07/20
5080,15593280,Investment Plan,False,2026/07/21
5081,15774507,Cashback,False,2026/07/22
5082,15753337,Investment Plan,True,2026/07/23
5083,15726313,Personal Loan,False,2026/07/24
5084,15807245,Investment Plan,True,2026/07/25
5085,15694129,Personal Loan,False,2026/07/26
5086,15714380,Credit Card Upgrade,False,2026/07/27
5087,15758035,Personal Loan,False,2026/07/28
5088,15668853,Cashback,false,2026/07/29
5089,15682839,Cashback,True,2026/07/30
5090,15711716,Investment Plan,False,2026/07/31
5091,15757777,Cashback,True,2026/08/01
5092,15641582,Personal Loan,0,2026/08/02
5093,15582714,Cashback,True,2026/08/03
5094,15589572,Credit Card Upgrade,False,2026/08/04
5095,15706647,Investment Plan,False,2026/08/05
5096,15771222,Credit Card Upgrade,False,2026/08/06
5097,15585379,Credit Card Upgrade,False,2026/08/07
5098,15622192,Cashback,False,2026/08/08
5099,15613673,Cashback,False,2026/08/09
5100,15631639,Credit Card Upgrade,False,2026/08/10
5101,15765812,Insurance Bundle,Y,2026/08/11
5102,15756125,Investment Plan,False,2026/08/12
5103,15714466,Insurance Bundle,False,2026/08/13
5104,15809772,Credit Card Upgrade,False,2026/08/14
5105,15691483,,True,2026/08/15
5106,15757310,Insurance Bundle,False,2026/08/16
5107,15698510,Cashback,False,2026/08/17
5108,15725311,Insurance Bundle,False,2026/08/18
5109,15662098,Insurance Bundle,False,2026/08/19
5110,15634359,Insurance Bundle,False,2026/08/20
5111,15743245,Personal Loan,True,2026/08/21
5112,15781495,Insurance Bundle,True,2026/08/22
5113,15584190,Cashback,True,2026/08/23
5114,15800268,Credit Card Upgrade,False,2026/08/24
5115,15573893,Credit Card Upgrade,False,2026/08/25
5116,15595388,Insurance Bundle,False,2026/08/26
5117,15636572,Credit Card Upgrade,True,2026/08/27
5118,15769356,Personal Loan,False,2026/08/28
5119,15728352,Investment Plan,False,2026/08/29
5120,15612418,Personal Loan,True,2026/08/30
5121,15674720,Cashback,N,2026/08/31
5122,15808228,Cashback,False,2026/09/01
5123,15773776,Cashback,True,2026/09/02
5124,15579914,Investment Plan,False,2026/09/03
5125,15732438,Cashback,true,2025/09/03
5126,15766355,Personal Loan,False,2025/09/04
5127,15753861,Credit Card Upgrade,False,2025/09/05
5128,15634950,Cashback,False,2025/09/06
5129,15687903,Credit Card Upgrade,N,2025/09/07
5130,15653595,Investment Plan,False,2025/09/08
5131,15762138,Credit Card Upgrade,False,2025/09/09
5132,15625740,Credit Card Upgrade,False,2025/09/10
5133,15662245,Investment Plan,False,2025/09/11
5134,15662397,Credit Card Upgrade,True,2025/09/12
5135,15660429,Investment Plan,Yes,2025/09/13
5136,15633525,Personal Loan,True,2025/09/14
5137,15627517,Investment Plan,False,2025/09/15
5138,15800814,Cashback,True,2025/09/16
5139,15749365,Credit Card Upgrade,False,2025/09/17
5140,15672467,Personal Loan,True,2025/09/18
5141,15691723,Credit Card Upgrade,True,2025/09/19
5142,15768471,Insurance Bundle,False,2025/09/20
5143,15780038,Cashback,False,2025/09/21
5144,15731281,Insurance Bundle,True,2025/09/22
5145,15755642,Personal Loan,No,2025/09/23
5146,15640074,,False,2025/09/24
5147,15640407,Insurance Bundle,True,2025/09/25
5148,15566251,Insurance Bundle,False,2025/09/26
5149,15801414,,False,2025/09/27
5150,15568088,Credit Card Upgrade,False,2025/09/28
5151,15620936,Investment Plan,True,2025/09/29
5152,15792180,Investment Plan,false,2025/09/30
5153,15587311,Investment Plan,True,2025/10/01
5154,15642448,Credit Card Upgrade,True,2025/10/02
5155,15700255,Credit Card Upgrade,False,2025/10/03
5156,15618647,Insurance Bundle,False,2025/10/04
5157,15755262,Cashback,False,2025/10/05
5158,15797389,Cashback,False,2025/10/06
5159,15644621,,True,2025/10/07
5160,15783097,Personal Loan,False,2025/10/08
5161,15789413,Cashback,False,2025/10/09
5162,15588341,Investment Plan,False,2025/10/10
5163,15715796,Cashback,False,2025/10/11
5164,15690744,Investment Plan,False,2025/10/12
5165,15607988,Credit Card Upgrade,False,2025/10/13
5166,15660144,Insurance Bundle,False,2025/10/14
5167,15647295,Personal Loan,N,2025/10/15
5168,15787255,Insurance Bundle,False,2025/10/16
5169,15748123,Cashback,False,2025/10/17
5170,15634281,Investment Plan,False,2025/10/18
5171,15669253,Insurance Bundle,False,2025/10/19
5172,15670416,Investment Plan,False,2025/10/20
